"gene","nodescore"
"CAMK2A",1
"TCOF1",1
"CDC42",0.827870980252337
"OSBPL3",0.720809753588812
"EPHA8",1
"SLC12A3",0.823478679484106
"RAD18",0.721813169399022
"ATP2B1",0.802690653637806
"TRPM5",1
"NCK2",0.310151050079602
"MAP4K4",0.350529128836761
"MGAT4A",1
"RPL31",0.537180613211914
"WDR1",1
"SNX13",0.528232626211643
"ARHGAP10",1
"RPS6KA2",1
"ING3",1
"VASH1",0.30143306085542
"LMCD1",0.480819966493328
"BUD23",1
"SEL1L",0.356388084805644
"TRIP13",1
"ATP6AP1",1
"TCF3",1
"TRIB2",0.341813325038768
"DAZAP1",1
"MBD3",0.787017332219887
"PRLH",1
"HLTF",1
"FAM50A",1
"FAM3A",0.867259580949183
"CPSF1",1
"MYO3B",1
"CYBRD1",1
"CDH19",0.489005806846509
"PDCD2",0.479784466216924
"SLC6A15",0.62243755815794
"RDH11",1
"PRKACA",0.310978791000926
"ADGRL1",0.636140144913969
"ACTN1",0.574655685672417
"ZFYVE26",0.370564945728687
"RPS6KA6",0.454684385560309
"EPN2",0.528100645565644
"PTPN18",0.760380960082511
"LIMS2",1
"ASIC4",0.819574751941384
"SPEG",0.723902307976103
"LNX1",0.225735941544899
"ALDH3A2",0.820687506999978
"TFRC",1
"SREBF1",1
"AFF4",0.286666377477728
"UBE2D1",0.76538580118076
"MPP5",0.50189101933962
"RHOBTB1",0.461478036991118
"SMC1A",1
"HSD17B10",1
"MARK2",1
"HMMR",1
"CHFR",1
"TRHDE",1
"P4HA2",1
"FCGR2B",0.684356253634025
"NFATC3",0.93652098604
"TRNT1",0.858498118350287
"ACADVL",1
"STK10",0.614956173950892
"FBXW11",0.430062356883536
"ACAP1",0.593228769922322
"CRMP1",0.253137688504769
"EVC",0.746577720366292
"DERL2",0.506506453521078
"SIDT1",0.855884362769082
"NDE1",1
"MRVI1",1
"TMEM38A",0.844848545078215
"AP1M1",0.378073279188401
"PVR",0.681980384011781
"XRCC1",1
"SCARB1",0.578557340826028
"CYP2W1",0.94446052745165
"MCM2",1
"MOV10L1",0.0208401566590787
"PANX2",1
"SELENOO",0.720875270502179
"TP63",1
"ALPK1",0.683941913553717
"LLGL2",1
"PDE8A",1
"CLCN4",0.750776519650972
"NLE1",0.396186773878888
"SDHA",0.590320677637088
"SMARCE1",0.678177823048779
"FNDC8",0.583141500989909
"GSDMB",0.510808371901874
"KDM5A",0.181613300837871
"ADAM11",0.14022338091962
"PPP2R3A",0.469683338722963
"FERMT2",1
"ABCB11",1
"DHRS9",0.548449510406224
"PTGS2",0.972041212998318
"IGF2BP2",0.451315476013085
"MAP3K13",0.988493049212285
"ST6GAL1",0.343400703981854
"TBX21",0.488752287188231
"VDAC1P1",0.725797987010359
"FRY",0.897255141153325
"PICALM",1
"NSF",1
"GLI2",0.677290123865309
"CLASP1",0.821289120849237
"MRPS34",1
"NOTCH3",0.506461036843403
"CLNS1A",1
"PPP2R2C",1
"TEAD2",0.664485189581611
"EED",0.595422873413067
"CDHR2",1
"SNCB",0.961168266242588
"TSG101",0.973704817946904
"NCBP3",0.752017259314623
"ATP2A3",1
"CA12",1
"MGLL",1
"NTN4",0.809812502544293
"BCS1L",0.843006479030685
"NUAK1",1
"DPP8",0.859632196210832
"SLC24A1",0.538955232148334
"ZNF532",0.484683242927667
"SCARF1",1
"LMAN1",0.864702053720574
"HACD3",1
"IPCEF1",0.332059482588313
"ZZEF1",0.947709785675975
"ENO1",0.710638756414986
"SLC12A1",0.700615953975288
"MYDGF",1
"ANO8",0.681963148986235
"TUBE1",1
"ARHGEF10L",0.189754334585733
"TXK",0.377492872687181
"WSCD2",1
"KCNQ2",0.763072539920972
"TACR2",0.714139776023985
"ACTR6",0.670690948787555
"TIPIN",1
"SRI",0.585835136222834
"EIF4G3",0.558787775587601
"NUP37",1
"SEMA3A",1
"GTSE1",1
"SEMA3C",0.90972780457271
"TTC38",1
"ACAT1",1
"GRAMD4",0.760303834635478
"CELSR1",1
"WNT8B",0.127853185506576
"ZNF638",0.534688881526551
"SLC25A40",0.571824534408855
"TIMM21",0.48227182395073
"ADD2",0.240831007499071
"RASAL2",0.585859719642758
"VPS9D1",0.736021013928054
"ZNF37A",0.645209710829068
"MARK3",0.664663196642604
"SLC25A3",0.383126180073881
"FNDC3B",0.617929694013942
"FOSL2",0.503381377284349
"CACNG4",1
"FRYL",0.512728210578417
"TMEM131",0.528038396664873
"FSCN1",0.792926312141336
"ACTB",1
"MOCOS",0.767758978730655
"PLD1",1
"ATP12A",0.559132354259094
"WDR62",1
"DLG1",0.332894808139949
"RAB7A",0.676616822777209
"BCAP29",0.52536089025304
"SEC31B",0.912276643741963
"SART3",0.899478460553369
"ARHGAP15",0.417937309844955
"TUBA3D",1
"PAX2",1
"EXOSC7",0.862188585405536
"KIFAP3",1
"MKRN2",0.220936011060527
"MCM6",1
"REXO2",0.201420149508051
"RBM7",1
"RBMS2",1
"BAZ2A",0.408248841423944
"PTPN23",0.972041212998318
"MLH1",0.795578469522325
"UNG",1
"FMO4",0.806288416429188
"KLHL20",0.947365310680793
"RGS11",0.625855808875951
"SLC46A1",0.160072427497086
"PLXNA2",0.315095238035709
"SPAG5",1
"ANKRD13A",0.731872636405239
"TPD52",1
"ACACB",1
"TRAF4",1
"PAG1",0.850071435778902
"GPATCH1",0.768858598244909
"ICAM3",0.624841009288595
"NT5C2",0.524952925715129
"AP002956.1",1
"GPC4",1
"MBNL3",1
"CAMSAP3",1
"RAP1GAP",0.94520782246806
"XAB2",0.800750704685352
"ARHGEF1",0.985449308111322
"STXBP2",1
"MAP2K7",0.547777119473583
"DGKD",0.839728285084289
"CTTNBP2",0.868877560056288
"RARB",1
"TOP2B",0.603556753542424
"TM9SF3",0.25838383633435
"NFKB2",1
"UBE2T",1
"PPP1R12B",1
"DNAJC10",1
"GTF3C1",1
"IL4R",0.604465930875321
"USP33",0.802853577561414
"PAK3",1
"CAPN6",0.489846087084664
"DCX",0.45423947524618
"SNRPA",0.955082921044993
"SPAG6",0.86401241318543
"EXOSC5",1
"DYNC1I2",0.529879626420741
"APBB1IP",1
"LRCH4",0.992761227136045
"FAM76B",0.521860304084225
"SIRT6",1
"POLD3",0.784140797184112
"ACTN2",1
"CAPZB",1
"GPR137B",1
"NAALAD2",1
"JADE1",1
"SLC25A43",0.504150358387913
"UBE2A",1
"FGFR1",0.703748379879694
"SMC1B",1
"FBLN1",1
"ITGA8",0.848928574789398
"CST7",0.874009673197732
"MAP2",0.540916923587962
"PIAS2",0.596120813985985
"AMPH",0.404094056367495
"ARAF",0.736575657172289
"MCCC1",1
"LAMP3",1
"FAP",1
"NEBL",0.680946068590952
"ACER3",0.530495636439346
"UBE2K",1
"PIK3C3",0.590870691589659
"N4BP2",0.195399751196795
"TIGAR",0.831359833196485
"TULP3",0.246782967688119
"SYNJ2",0.566919149922462
"ADCY2",0.634512513770339
"PPP2R5C",0.380517630907416
"PMS2P1",1
"RBFOX1",0.34834888155195
"GNB1",0.753286948559516
"HOXA9",1
"EDN1",1
"MLLT10",0.493653457605698
"ZCWPW1",0.6934486849148
"ADCYAP1R1",1
"FGF20",0.581059949387825
"P2RY10",0.934892868659203
"ITM2A",1
"NRDC",0.841593914061053
"VDAC3",1
"PCM1",0.312395616853838
"TNRC6C",0.430601293841088
"CBFA2T2",0.776327773887727
"BRINP1",1
"ITCH",0.227910439516946
"PKD2L2",0.159838128672465
"TP53INP2",0.699004132351908
"SDF4",0.911440433335344
"MYH7B",1
"BPIFB2",0.763368371820908
"TP73",0.49302725011071
"TOLLIP",0.582741828002381
"UBE2D4",0.519648906032684
"CLUL1",0.563154142655862
"RUNX1T1",1
"CDH17",0.654171287920459
"THOC1",0.805603285129595
"FKBP7",0.510387858695484
"OSBPL6",0.852277405301646
"SLC1A3",1
"XRCC5",1
"LXN",0.36712917179723
"SP140",1
"MKNK1",0.817452511392922
"TNS1",1
"REXO1",0.822628844015011
"SAR1A",0.553076270357834
"CDC14A",0.710840012710465
"RAPGEF3",1
"CEACAM1",0.333501599696084
"SENP1",0.875903462729006
"DUSP13",1
"CIC",0.415710242505616
"LIPE",1
"FDFT1",0.397409034090993
"PAFAH1B3",1
"OPHN1",0.589512763180434
"KIF22",1
"SCGN",0.389775758630403
"CARMIL1",0.834355158614299
"PGM1",1
"DDX1",0.423277161595051
"DNM2",1
"EPB41L2",1
"RIMS1",0.794944894330121
"MOXD1",1
"STX7",1
"RABL2B",0.726914589156896
"KEAP1",1
"DDX43",0.548821569856957
"PTPRH",0.28722533725681
"DCT",1
"SLC35C2",1
"CRYBG3",1
"EPHA6",0.323744618816078
"SCTR",1
"RFX3",0.338193686205939
"RIF1",0.497224955580371
"RAB21",0.348794277156251
"SLC4A4",0.688906156347396
"SMARCA2",1
"SESN1",1
"MID2",0.589764401183557
"PIH1D3",0.898522107105315
"COL5A3",0.460404740298486
"SRCAP",1
"PUM3",0.599376265364626
"CPB2",0.498555347049455
"CHRNA3",0.612824906911438
"KCNN2",0.931339839214139
"CNOT4",0.335952845307834
"PSEN1",0.802091446600348
"CPOX",0.445915223366672
"CLDND1",0.773324802236132
"MOK",0.686218363446962
"HSP90AA1",0.91036305055674
"RBL1",1
"DLGAP4",1
"IGSF9B",0.420490866449886
"CROCCP3",0.6110292714718
"NDC80",1
"AP4E1",0.339437461834852
"RSBN1",0.667217514357187
"MAGI3",0.790964137399205
"CXCL2",1
"AFP",0.566415461325853
"COL4A4",0.546018502286965
"TCF7",0.860087908325185
"OSTM1",0.965320499421375
"CDH7",1
"IMPG2",0.816467880198175
"PCNP",0.555864142123284
"EXD2",0.519328837772157
"ARG2",0.291130770784625
"MEF2C",1
"PTPRC",0.628956807600149
"PKP1",0.535021880540659
"UBA5",0.707525917099091
"STK17B",0.474546497454113
"CDC14B",1
"ZNF510",0.78824250193333
"LRP2",0.407082535631797
"ZNF506",0.658074942720043
"JMJD4",1
"DUSP12",1
"AACS",0.693480615172424
"DELE1",0.807879893399827
"CADPS2",0.343042483100469
"PCDHB4",1
"PCDHA6",0.598362209070686
"PCDHGA2",0.979491100614128
"HSPB11",1
"PHLPP1",0.829569101011235
"ATP8B1",1
"IL12RB2",0.773459452209827
"SMARCD3",0.459960975384039
"WDR70",0.574171403930115
"FYB1",0.747803722273238
"MPP4",0.374647914150216
"STRADB",1
"BZW1",0.963051661733232
"PGR",0.538987027464438
"C1QTNF3",0.787197709929196
"ME2",0.805743742815416
"C5orf22",1
"CCNT2",0.364787679656203
"FAM135A",0.919559962118768
"COL19A1",0.598447679454711
"EPB41L3",0.779059682623264
"COBLL1",1
"DLG3",1
"KCNK2",0.303470941390821
"SERTAD4",0.825312586749236
"TRAF5",1
"MRPL22",1
"GEMIN5",0.154145166468819
"OPRK1",0.613354933534492
"NFE2L1",0.586217277514974
"SEMA5B",1
"GSK3B",0.945492159099067
"ITGB5",0.515790672023054
"ERC1",0.422310436863736
"XPO1",1
"LINC01587",0.680940696714871
"RNF13",0.684392714275356
"TRPM3",1
"PALB2",1
"DOP1A",1
"LYRM2",0.516774009629198
"BCKDHB",1
"KAT6A",0.41857714612075
"TUT7",0.492456937914543
"ULK2",0.311374582698876
"GRHL2",1
"TNPO1",0.401128868066223
"PLOD1",0.956704147289099
"P2RX5",0.976799051141994
"ITGAE",0.464586843257901
"DIS3",0.685218138567418
"PIBF1",0.411136013696243
"TDRD3",0.600645385369059
"NUFIP1",0.28180174369543
"PDS5B",0.114639523055551
"OXCT1",1
"RRAGB",0.17585500769487
"EPYC",1
"CYLD",0.268269849235562
"SLC27A5",0.84018739722532
"ZNF324",0.536253402786445
"ZNF671",0.323281266091838
"ZNF416",0.259003222658046
"ZNF586",0.839605632970983
"ZNF446",1
"ZNF264",0.484084014416207
"RPS5",0.349746056414884
"FAT1",0.92771841068401
"YTHDC1",0.447431021265792
"CHMP2B",0.559818837078615
"SMAP2",0.787369513870986
"PPIE",0.55132295323857
"ZMPSTE24",1
"STARD7",0.889430706841643
"NOA1",0.339675596820394
"REST",0.686607495962782
"HAL",0.749205620621658
"SSH1",0.383095186337033
"GSTP1",0.342094474482227
"APLP2",0.443346020546461
"FAM234B",1
"SLCO1A2",1
"WBP11",0.959557507576025
"EIF3I",0.813375239933374
"NKAIN1",1
"COL16A1",0.432037443468426
"TXLNA",0.941828302258734
"APOB",1
"NCOA1",1
"AGBL5",0.369100642611912
"EFR3B",1
"KIF3C",0.794652176647841
"RAB10",1
"GCKR",0.738031473172741
"HADHA",1
"MAPRE3",0.549462139259359
"CAD",0.992761227136045
"CD59",0.832705180735664
"CD82",0.312998418527869
"BCORL1",0.372625083734391
"ATRX",0.600638859604531
"AK6",0.57347542628899
"FCN1",0.58670329564578
"MYNN",0.36364414640675
"MECOM",1
"SCAMP1",0.611677722877987
"PREP",0.581351065752293
"HACE1",0.810144244411518
"SEH1L",0.881397209234805
"WDR47",0.371292583390625
"WDFY1",0.503215958353438
"OVGP1",0.843988883981497
"SLC25A24",0.833155530855128
"MAP3K4",0.689042482958785
"PILRA",1
"IGSF9",1
"ABCB1",1
"ZNF213",1
"AKR1B1",0.567106234839047
"CPNE3",0.840450926795206
"RRN3",1
"CTTN",1
"WNT11",0.909830809724177
"MTIF2",0.892249592226255
"DDHD2",0.216778401027899
"TTC39A",1
"EPS15",1
"ORC1",1
"MGST2",0.194974782494027
"CHERP",1
"ATG16L1",1
"USP40",0.238536256818762
"POMGNT1",1
"RAD54L",1
"MAST2",1
"DNAJA1",1
"B4GALT1",1
"CHMP5",1
"NFX1",0.228408538804288
"AQP6",0.457322499482389
"DIMT1",0.776490370687121
"IPO11",0.355991596364802
"FOLH1",0.702402044647234
"EIF2AK1",1
"NME8",0.958149910341713
"EPDR1",1
"SNX10",0.438511771688354
"SEPHS1",0.936357237471702
"MRPL28",1
"ITPKC",0.510704504821068
"CEACAM6",1
"FAT2",1
"RBM22",0.322796599735747
"TMED2",1
"ERO1B",0.250788201745337
"ZFAND6",0.699553562988286
"HSD17B2",0.671764363629187
"TXLNG",0.529846809618869
"PPEF1",0.96339905361346
"LAT2",1
"HUWE1",0.572124387745384
"ZW10",0.518723931782238
"ALG9",1
"MYBPC2",0.775539886968919
"NOX4",0.420734727064713
"ACOX3",0.654246506550328
"MTMR2",0.396979478197807
"PPP1R15A",1
"HSD17B14",0.866841428795118
"TRIP6",0.469731320870823
"ACHE",0.617801719511382
"FTL",0.652430291945817
"SRRT",1
"BAX",1
"NLK",1
"PIGS",0.499928075442014
"ADAMTS2",0.708573772740895
"TMPRSS11E",0.546161038202614
"ATXN7L3",1
"PGS1",0.767344421670221
"PSMC5",1
"UIMC1",0.431235779862609
"CETP",1
"MMP2",0.247088745233276
"MT3",1
"LPCAT2",1
"GNAO1",0.566902748882588
"OGFOD1",0.755599393837138
"SH3BP2",0.763160871397497
"NOP14",0.815758996313452
"ADD1",1
"L2HGDH",0.941367290116132
"TXNDC16",0.604248856736682
"RTRAF",0.765348040095029
"NID2",0.6701112265495
"GMCL1",0.592918034835834
"SF3B2",0.943453928095617
"KLHL42",0.39362871552026
"GNAS",0.992761227136045
"DNM1L",0.765995011224683
"PTHLH",0.590374107379862
"PHACTR3",0.384449791795603
"ERGIC2",0.981137310269461
"TFAP2C",0.645244533610636
"AURKA",1
"CASS4",0.270237492652718
"PIR",0.317076292411464
"AAMDC",0.276692477301439
"RFX2",1
"METTL2A",1
"SULT2B1",0.844111026977701
"ALG6",1
"CNOT3",1
"GP6",0.583402062138471
"PTPN4",1
"DDX18",0.347310709426733
"KHSRP",1
"GNA11",0.230431263483367
"ASAP3",0.383159749273645
"EDEM2",1
"DNMT3B",1
"REM1",0.936855601090678
"TPX2",1
"FER1L4",1
"PDRG1",1
"EPB41L1",0.547895271717627
"SLC15A1",0.82483581671794
"DOCK9",1
"ANKRD10",0.550463377009607
"TGDS",0.701299244599387
"DOCK3",0.708761602839258
"C3orf18",0.445841546883326
"COQ9",0.633028713873134
"TMEM40",0.658931689165917
"KIF9",0.985449308111322
"ARHGAP28",0.801255274042293
"CRLS1",0.330883077543142
"PPP1R13B",0.417981954957
"ATRN",0.334729113756465
"SMOX",0.825192928853544
"SIGLEC1",0.455305841946358
"FKBP1A",0.579592957923473
"NSFL1C",0.670492881046922
"SLC4A11",0.505980058366191
"C20orf194",1
"ZNF343",0.455454049443388
"EBF4",0.683533967417337
"CPXM1",0.391310566586796
"MAVS",0.641428709650773
"LZTS3",0.386748878278482
"XRN2",0.750642495965086
"KIZ",1
"DYNLL1",1
"TESC",1
"SNX5",0.491208966221901
"RPL6",0.587305949195151
"SIRPG",1
"MAPKAPK5",0.839866000167318
"P2RX7",0.226333801979828
"ESF1",0.425669013752443
"RBBP9",0.593383448282984
"ANAPC5",0.770144002418824
"SLC23A2",1
"SLC8B1",0.370239103497233
"TMEM230",0.221596558223702
"DZANK1",0.342512063366028
"KDM2B",1
"CFAP61",1
"TASP1",0.440939504401347
"OAS1",1
"GCN1",0.67994628356692
"RPLP0",0.383316412263472
"PXN",0.852067785738555
"SIRT4",0.546560217920099
"RPH3A",0.212682825655754
"KIF16B",0.634346179932421
"TRMT6",1
"CHGB",0.959810345553789
"PEBP1",0.504013387002719
"TBX5",0.809921816388972
"BRAP",0.405455540595075
"ERP29",0.911603092289848
"NOS1",0.406929224371845
"FUS",1
"IGBP1",0.544106757652261
"FXYD5",0.700249127346246
"ZNF302",0.391259046628001
"GRAMD1A",1
"FXYD3",1
"HEPH",0.547413326860007
"CDIP1",1
"CMTM1",0.797284460510801
"KCNH4",0.881958623918392
"GANAB",1
"GMIP",1
"RBM41",0.291645461687408
"BIRC5",1
"LAG3",1
"MLF2",1
"OTUB2",1
"DDX24",0.684791228457471
"ZBTB25",0.50242767181205
"NECAP1",0.82644483525547
"ARHGAP4",0.757266489239433
"ANKRD24",0.476110318409783
"DHX32",0.684468628868567
"RCOR1",0.695347027669591
"GPATCH2L",0.915182469725155
"LTBP4",1
"BLVRB",0.785109612461319
"SLC9A1",0.924652742210227
"SPTLC1",0.312030852826532
"PAPOLA",0.771957835167771
"CCNK",0.692514810967738
"PCBP4",0.528226946390589
"RGS1",0.763573722709086
"YPEL3",0.378975673328049
"MRPS33",0.900701436265434
"NDUFB2",1
"NUDC",1
"MAEA",0.903757087051534
"ICAM1",0.721578320366292
"STRN4",1
"IRAK3",1
"LYZ",0.943946164310489
"MUL1",0.26732044249181
"TFAP4",1
"PDCD7",0.704690120868538
"SPG21",1
"FETUB",0.440080630204957
"DNAJB11",1
"P3H2",1
"THPO",1
"CHRD",1
"FLT3LG",0.415373905968042
"RAB11FIP3",1
"GNPTG",0.843816621681672
"ZNF268",0.525003368770755
"GOLGA3",1
"PABPC4",0.488957425894699
"CD209",1
"CERS4",1
"MCOLN1",0.505452260473672
"USP48",0.328986612591471
"EFNB1",1
"PDPR",1
"AARS",0.813902345747985
"GLG1",0.936855601090678
"KIF4A",1
"TNRC6A",0.542897954705359
"PLEKHG2",0.446328392444687
"DLL3",1
"NAT14",1
"PITPNM2",0.599638943829972
"EXOC1",0.682828697953351
"RBM27",0.513455475632639
"OSBPL8",0.385125758433374
"DTX2",1
"NLRC4",0.267803088961474
"PUS7",1
"LAMB4",0.293649809550667
"NRCAM",0.815934785585986
"LAMB1",0.479999767710816
"SLC26A4",0.486210092810111
"SLC26A3",0.879432071349447
"DLD",0.599576200630802
"WDR7",0.424075839252983
"TXNL1",0.818346609230306
"IL5RA",0.278721566324186
"ABCC6",1
"CMTM6",0.674491627017097
"ITGA6",0.954118887077453
"RAPGEF4",0.407845327659009
"MAP3K20",1
"SMPX",0.605103556546664
"FH",1
"SEL1L3",0.520215455523782
"TF",1
"CDV3",0.19744679223378
"MYO15A",0.533142663092277
"ALKBH5",0.538740117374109
"NLRP1",1
"PITPNM3",0.465061107924222
"SPAG7",0.344665729931367
"ORC6",1
"ZFHX4",0.992761227136045
"CPA1",1
"ZC3HC1",0.672073291008195
"ESR1",0.974642120117676
"RGS17",1
"ANGPT2",0.615150032020215
"TMEM101",0.685459856159761
"CD200",1
"CCDC80",1
"CMA1",1
"PSME1",1
"PPP2R3C",0.571481964562326
"HAUS4",0.556770733342677
"JPH4",1
"MYH7",0.907693528287909
"CEBPE",0.970596946390693
"SLC7A8",1
"OSGEP",0.607196581069857
"SLC22A17",0.190930355179794
"RNF31",0.66942387060994
"SCFD1",0.617942285592568
"G2E3",0.775206458778298
"HECTD1",0.591585858415804
"HNRNPC",1
"RPGRIP1",0.3484872005293
"SUPT16H",0.88627797946529
"TOX4",0.466295523021229
"GEMIN2",0.933878110292531
"TGM1",0.141384450850793
"TINF2",0.39442984010015
"DAZL",0.772901124179779
"SEMA6A",1
"TRPM7",0.59103977651931
"TYRO3",1
"WDR76",1
"CAPN3",1
"SNAP23",0.39512589903954
"TBX15",1
"PHGDH",0.282928876455601
"COL9A3",1
"EZR",1
"MYL6",0.346350520399525
"AGO1",0.378469440109557
"TEKT2",0.668152779051108
"CLSPN",1
"RFFL",0.805938953287005
"UNC13D",0.992761227136045
"MFSD11",0.759863532467158
"DPYSL2",1
"TGFB2",0.328501400474485
"GPATCH2",1
"NUP50",0.948065015351972
"CDC45",1
"COMT",0.550978073569806
"ADA2",0.430968842145624
"AC016026.1",1
"VNN3",0.698786287894424
"ECHDC1",1
"LRRFIP2",0.883660520730751
"SEC22C",0.509265447639602
"XYLB",1
"HDAC6",0.357349089597318
"GABRP",0.546221986591296
"KRT31",0.919298752223428
"CDC6",1
"UPRT",0.890658698534844
"CDC23",0.639919108935813
"AAAS",0.920280459709915
"CBX5",0.650130830684716
"FMO2",1
"SUCO",1
"MSH2",1
"MAP3K1",0.411879358942682
"DHPS",1
"HOOK2",0.649596976974837
"ARCN1",0.54241025179164
"EPB41L4B",1
"TMEM38B",0.665598375346676
"PSMD5",0.815583183812162
"PTGS1",0.541946737886006
"NUP188",0.96375765524364
"CRAT",0.904632215081203
"SH2D3C",1
"NANS",1
"TBC1D2",1
"WHRN",0.947196904814175
"PDE6C",0.430035806106597
"CWF19L1",0.67765312828688
"SEMA4G",0.645278940579645
"BTAF1",1
"IKZF5",0.704319220410976
"BLNK",1
"TLL2",1
"CYP26A1",0.493364700365367
"TDRD1",0.693771351295526
"SORBS1",1
"CRTAC1",0.812930411904591
"BAMBI",1
"IL11",1
"MYO3A",0.565767324045971
"WAC",0.256147330269931
"CREM",0.519387785495042
"NUBP2",1
"TPSD1",0.649879762671142
"SMIM24",0.646130876748044
"HIVEP1",0.277182286180171
"TREM2",0.834955033844234
"CRISP3",0.992761227136045
"FKBP5",0.850807783362708
"SRPK1",1
"BRPF3",0.678432268563166
"MRPS18A",0.966193141746072
"PGC",0.559866174522995
"TMEM14A",1
"EFHC1",0.255554425449705
"HSP90AB1",1
"CDC5L",0.627265370936265
"ITPR3",1
"ZNF184",0.834839375043983
"DSP",0.794219900713702
"SIRT1",0.815674589617926
"HNRNPH3",0.50680501316941
"IFT74",0.586466877606565
"JAK2",0.760622440209117
"IL12RB1",0.917634917684755
"ABL1",0.645783904810116
"ACOT7",1
"SH3GLB1",1
"CDC7",1
"SYDE2",0.614741540087065
"PCSK5",1
"SCD",1
"TMED1",0.730628681866218
"ABLIM1",1
"ERMP1",1
"RAB18",0.823797950137601
"NRP1",1
"HSD17B7P2",0.704706523824577
"PRTFDC1",0.22004877159224
"PALMD",1
"TSPAN15",0.909568175789033
"H2AFY2",0.66552918984731
"WASHC2A",0.546218678193145
"MAST3",0.390375689571192
"MZF1",0.668517383677078
"OCEL1",0.845949038299438
"MYO9B",1
"KCNK6",1
"CATSPERG",0.781558859392062
"PSMD8",1
"FBXL19",1
"STX1B",0.578116483448376
"HSD3B7",0.884300791193202
"SETD1A",0.988493049212285
"BCL7C",1
"EFNA2",1
"CIRBP",0.541435043966484
"ATP5F1D",0.83111570955102
"CBARP",1
"IGFALS",1
"HNRNPM",1
"MARCH2",0.832325269463985
"NDUFB7",0.794899000508085
"TECR",0.802228312453043
"TIMM13",1
"CDC34",1
"MTAP",0.15478503040457
"MISP",1
"CEP170B",0.789666236237703
"POLR2E",0.365831247032069
"POLRMT",1
"HCN2",1
"CDHR5",0.685355486036897
"IZUMO4",0.359094052475561
"RASSF7",1
"GADD45B",0.47198305808836
"PALM",1
"MADCAM1",0.827320295773393
"IGF2-AS",0.259826285969611
"MKNK2",0.357530171836345
"ARVCF",0.370026838070423
"TRMT2A",0.866168601464908
"RANBP1",1
"ZDHHC8",0.614191675389437
"KLHL22",0.570076057982157
"MED15",0.660149967173427
"SERPIND1",0.922447737236409
"SNAP29",0.930175007339852
"CRKL",0.504764204841856
"LZTR1",0.458170324210854
"MMP11",1
"CECR2",0.601741270384549
"SMARCB1",1
"P2RX6",1
"DERL3",0.926953475382832
"SLC7A4",0.347051825903039
"BCL2L13",0.65353685989981
"DDTL",0.600768735169162
"DDT",0.637155067636409
"GSTT2",0.880439040878244
"OSM",1
"CABIN1",1
"TBC1D10A",0.539750469446964
"SUSD2",0.892371647340706
"SF3A1",0.670837572716252
"GGT5",0.275910254758391
"RNF215",0.854422598506637
"SEC14L2",0.554716834769648
"SPECC1L",0.498835819571372
"PPIL2",1
"UPB1",0.474397583981419
"YPEL1",0.193472698033113
"SNRPD3",1
"PES1",1
"MAPK1",0.365082130614974
"GGT1",0.674045723839202
"PRODH",0.675572384056234
"PPM1F",1
"SLC35E4",0.758764686173635
"TOP3B",0.359061184461142
"CRYBB3",0.314130543801784
"CYTH4",0.356716275258349
"ESS2",0.79523140018347
"CRYBB2P1",0.63120574567914
"MFNG",1
"CARD10",0.536349351047085
"LRP5L",0.555714163134256
"SLC25A1",0.218877943961451
"GRK3",1
"PLA2G3",0.803395802347356
"LGALS2",0.340238290475883
"GGA1",1
"HIRA",0.444505681164209
"SH3BP1",1
"SEZ6L",1
"LGALS1",0.580432105565727
"HPS4",0.486008190522256
"PIK3IP1",1
"SRRD",0.351030162962504
"PATZ1",1
"TRIOBP",1
"TFIP11",0.531966591322823
"GCAT",1
"CRYBB1",0.315678143556098
"ANKRD54",1
"EIF3L",1
"SNU13",0.839894303208004
"MICALL1",0.345145461141722
"POLR2F",0.646588138070434
"CCDC134",1
"DEPDC5",0.69588349638821
"PICK1",0.63111303676241
"TTC28",1
"SLC16A8",0.658534891073243
"CENPM",1
"SEPT3",0.964908667220953
"SLC5A1",0.678666113133932
"TPTEP1",0.803161506748684
"SLC5A4",1
"KDELR3",1
"CYP2D6",0.436573909680558
"DDX17",1
"DMC1",0.532824523934239
"TCF20",0.66947264405052
"HSCB",0.452645529362684
"CBY1",0.466205532795986
"TOMM22",0.838368801165896
"RSPH14",0.340018249632513
"RTCB",0.60063701327309
"JOSD1",0.23697897946617
"FBXO7",0.543485237115029
"GTPBP1",0.47132623706821
"POLDIP3",0.302450516941005
"RAB36",0.689857362805586
"TIMP3",0.610874018222004
"PPP6R2",0.587049739022039
"SBF1",0.348852625511322
"SUN2",1
"CYB5R3",1
"DNAL4",1
"MIOX",1
"LMF2",0.745575618087171
"RHBDD3",1
"PACSIN2",0.32418131090177
"TTLL1",0.908319128768251
"RASL10A",1
"AP1B1",0.975667392527557
"HMGXB4",0.703940768024595
"TOM1",0.57597281420565
"NEFH",1
"CHKB",0.352343966603697
"BIK",1
"HMOX1",0.230759399158282
"MCAT",1
"THOC5",0.315573362104771
"MCM5",1
"APOBEC3H",0.948338913657193
"ARSA",0.718147677344819
"TSPO",0.718286211765172
"RASD2",0.876006781272485
"TTLL12",1
"CBX7",1
"PDGFB",0.526262443499124
"ACR",0.814463366421676
"CABP7",1
"RPL3",0.692731043844824
"ZMAT5",1
"RBFOX2",1
"SYNGR1",0.256212332837609
"TAB1",0.496506453403517
"ASCC2",0.679644745860767
"MTMR3",1
